date,region,min,max
14-Apr-20,India_Haryana,15.5,24.7
15-Apr-20,India_Haryana,15.7,25.5
16-Apr-20,India_Haryana,14.2,24
17-Apr-20,India_Haryana,13.8,24.7
18-Apr-20,India_Haryana,7.2,17.7
19-Apr-20,India_Haryana,7.7,27
20-Apr-20,India_Haryana,9.7,20.7
21-Apr-20,India_Haryana,6.8,18.1
22-Apr-20,India_Haryana,8.7,19
23-Apr-20,India_Haryana,10.3,27
24-Apr-20,India_Haryana,11.1,21.6
25-Apr-20,India_Haryana,11.7,21.6
26-Apr-20,India_Haryana,10.7,22.4
27-Apr-20,India_Haryana,10.3,20.1
28-Apr-20,India_Haryana,11.8,26
29-Apr-20,India_Haryana,10.5,20.9
30-Apr-20,India_Haryana,13,21
1-May-20,India_Haryana,13.6,26
2-May-20,India_Haryana,14.4,23.2
3-May-20,India_Haryana,13,24.2
4-May-20,India_Haryana,11.6,22.7
5-May-20,India_Haryana,11.9,22
6-May-20,India_Haryana,11.5,22
7-May-20,India_Haryana,8.3,21.3
8-May-20,India_Haryana,12.9,28
9-May-20,India_Haryana,14.7,28
10-May-20,India_Haryana,10.8,24
11-May-20,India_Haryana,12.4,28
12-May-20,India_Haryana,12.1,23.5
13-May-20,India_Haryana,13.2,21
14-May-20,India_Haryana,16.2,31
15-May-20,India_Haryana,15.8,30
16-May-20,India_Haryana,17.4,32
17-May-20,India_Haryana,16.8,32
18-May-20,India_Haryana,17.8,32
19-May-20,India_Haryana,16.4,31
20-May-20,India_Haryana,12.8,32
21-May-20,India_Haryana,16,27.1
22-May-20,India_Haryana,20.2,34
23-May-20,India_Haryana,23,34
24-May-20,India_Haryana,12.4,29
25-May-20,India_Haryana,17.2,27.9
26-May-20,India_Haryana,18.9,28.4
27-May-20,India_Haryana,14,28.4
28-May-20,India_Haryana,12.2,26.2
29-May-20,India_Haryana,10.9,26.3
30-May-20,India_Haryana,12.6,23.2
31-May-20,India_Haryana,12.2,21.3
1-Jun-20,India_Haryana,11.2,27
2-Jun-20,India_Haryana,12.1,21
3-Jun-20,India_Haryana,12.2,22.7
4-Jun-20,India_Haryana,12.1,22.6
5-Jun-20,India_Haryana,11.6,22.3
6-Jun-20,India_Haryana,10.4,27
7-Jun-20,India_Haryana,13.6,23.3
8-Jun-20,India_Haryana,14.3,24
9-Jun-20,India_Haryana,15.1,24.6
10-Jun-20,India_Haryana,16.8,25
11-Jun-20,India_Haryana,15.7,31
12-Jun-20,India_Haryana,21.6,28.3
13-Jun-20,India_Haryana,15.6,27.2
14-Jun-20,India_Haryana,17.4,29
15-Jun-20,India_Haryana,19.6,29
16-Jun-20,India_Haryana,22,32
17-Jun-20,India_Haryana,21,29
14-Mar-20,India_Himachal Pradesh,13.4,22
15-Mar-20,India_Himachal Pradesh,11.4,21.4
16-Mar-20,India_Himachal Pradesh,13.6,25.2
17-Mar-20,India_Himachal Pradesh,13,26.4
18-Mar-20,India_Himachal Pradesh,13.8,28
19-Mar-20,India_Himachal Pradesh,13.8,29
20-Mar-20,India_Himachal Pradesh,15.2,29
21-Mar-20,India_Himachal Pradesh,15,29
22-Mar-20,India_Himachal Pradesh,16,29
23-Mar-20,India_Himachal Pradesh,15.6,30.4
24-Mar-20,India_Himachal Pradesh,16,28.6
25-Mar-20,India_Himachal Pradesh,15,29
26-Mar-20,India_Himachal Pradesh,16.6,27.4
27-Mar-20,India_Himachal Pradesh,17.2,25.4
28-Mar-20,India_Himachal Pradesh,16.4,27
29-Mar-20,India_Himachal Pradesh,17,28.4
30-Mar-20,India_Himachal Pradesh,16.4,27.8
31-Mar-20,India_Himachal Pradesh,16.6,27.8
1-Apr-20,India_Himachal Pradesh,16,29
2-Apr-20,India_Himachal Pradesh,17.6,27.6
3-Apr-20,India_Himachal Pradesh,14.6,27.6
4-Apr-20,India_Himachal Pradesh,14.4,31
5-Apr-20,India_Himachal Pradesh,17.6,32.8
6-Apr-20,India_Himachal Pradesh,18,34.4
7-Apr-20,India_Himachal Pradesh,18.8,30.4
8-Apr-20,India_Himachal Pradesh,18.4,31
9-Apr-20,India_Himachal Pradesh,15.2,32.2
10-Apr-20,India_Himachal Pradesh,17,36.4
11-Apr-20,India_Himachal Pradesh,19.6,34
12-Apr-20,India_Himachal Pradesh,19.4,36
13-Apr-20,India_Himachal Pradesh,20.4,37.6
14-Apr-20,India_Himachal Pradesh,20,40.4
15-Apr-20,India_Himachal Pradesh,23,40.4
16-Apr-20,India_Himachal Pradesh,22.8,38.8
17-Apr-20,India_Himachal Pradesh,26,36.4
18-Apr-20,India_Himachal Pradesh,21,35
19-Apr-20,India_Himachal Pradesh,19.6,35
20-Apr-20,India_Himachal Pradesh,20.4,34
21-Apr-20,India_Himachal Pradesh,18.4,33.4
22-Apr-20,India_Himachal Pradesh,18.4,35
23-Apr-20,India_Himachal Pradesh,22.4,29
24-Apr-20,India_Himachal Pradesh,19.6,37
25-Apr-20,India_Himachal Pradesh,24,33.8
26-Apr-20,India_Himachal Pradesh,22,35.4
27-Apr-20,India_Himachal Pradesh,19,34.6
28-Apr-20,India_Himachal Pradesh,21.4,35.4
29-Apr-20,India_Himachal Pradesh,21.2,37.4
30-Apr-20,India_Himachal Pradesh,25,39.4
1-May-20,India_Himachal Pradesh,26,41
2-May-20,India_Himachal Pradesh,25.4,39
3-May-20,India_Himachal Pradesh,21.1,36.4
4-May-20,India_Himachal Pradesh,19.4,33.2
5-May-20,India_Himachal Pradesh,24.2,35.8
6-May-20,India_Himachal Pradesh,22.4,37.6
7-May-20,India_Himachal Pradesh,26,36.8
8-May-20,India_Himachal Pradesh,21.6,39.4
9-May-20,India_Himachal Pradesh,23.4,42
10-May-20,India_Himachal Pradesh,26,34.6
11-May-20,India_Himachal Pradesh,22,38.4
12-May-20,India_Himachal Pradesh,22.4,37.6
13-May-20,India_Himachal Pradesh,25.4,35.6
14-May-20,India_Himachal Pradesh,23.6,40
15-May-20,India_Himachal Pradesh,21.4,37
16-May-20,India_Himachal Pradesh,22.6,38.8
17-May-20,India_Himachal Pradesh,23.4,40
18-May-20,India_Himachal Pradesh,22.4,39.8
19-May-20,India_Himachal Pradesh,22,40
20-May-20,India_Himachal Pradesh,21.8,39
21-May-20,India_Himachal Pradesh,21.2,42
22-May-20,India_Himachal Pradesh,22.4,44
23-May-20,India_Himachal Pradesh,26.2,46
24-May-20,India_Himachal Pradesh,26,43.4
25-May-20,India_Himachal Pradesh,25.8,44
26-May-20,India_Himachal Pradesh,27,47
27-May-20,India_Himachal Pradesh,29.6,46.2
28-May-20,India_Himachal Pradesh,25.6,43.2
29-May-20,India_Himachal Pradesh,23.6,36.4
30-May-20,India_Himachal Pradesh,21.8,35.6
31-May-20,India_Himachal Pradesh,22.4,32.2
1-Jun-20,India_Himachal Pradesh,21.4,34
2-Jun-20,India_Himachal Pradesh,22.4,34
3-Jun-20,India_Himachal Pradesh,22.4,35.6
4-Jun-20,India_Himachal Pradesh,25.2,37
5-Jun-20,India_Himachal Pradesh,23.4,35.4
6-Jun-20,India_Himachal Pradesh,25.4,36.2
7-Jun-20,India_Himachal Pradesh,27,34
8-Jun-20,India_Himachal Pradesh,25.4,39
9-Jun-20,India_Himachal Pradesh,28,41.6
10-Jun-20,India_Himachal Pradesh,26.6,43
11-Jun-20,India_Himachal Pradesh,24.8,39.4
12-Jun-20,India_Himachal Pradesh,29,42.4
13-Jun-20,India_Himachal Pradesh,29.3,39.8
14-Jun-20,India_Himachal Pradesh,27.4,40.6
15-Jun-20,India_Himachal Pradesh,28.4,42.6
16-Jun-20,India_Himachal Pradesh,29.8,48.3
17-Jun-20,India_Himachal Pradesh,33.3,51.7
14-Mar-20,India_Jharkhand,4.8,13.6
15-Mar-20,India_Jharkhand,3.2,16.6
16-Mar-20,India_Jharkhand,4.6,18.2
17-Mar-20,India_Jharkhand,5.6,19.8
18-Mar-20,India_Jharkhand,7,19.8
19-Mar-20,India_Jharkhand,6.4,20
20-Mar-20,India_Jharkhand,6.6,19.6
21-Mar-20,India_Jharkhand,8.2,13.4
22-Mar-20,India_Jharkhand,8,17.6
23-Mar-20,India_Jharkhand,6.8,19
24-Mar-20,India_Jharkhand,8,12.3
25-Mar-20,India_Jharkhand,7.9,12.2
26-Mar-20,India_Jharkhand,5.6,14.4
27-Mar-20,India_Jharkhand,5.6,10
28-Mar-20,India_Jharkhand,3.4,11
29-Mar-20,India_Jharkhand,7.4,16.6
30-Mar-20,India_Jharkhand,6.6,15
31-Mar-20,India_Jharkhand,8.7,13.6
1-Apr-20,India_Jharkhand,7.6,14.8
2-Apr-20,India_Jharkhand,5.8,13
3-Apr-20,India_Jharkhand,4.2,16.6
4-Apr-20,India_Jharkhand,6.4,20
5-Apr-20,India_Jharkhand,7.6,19.6
6-Apr-20,India_Jharkhand,9,16.8
7-Apr-20,India_Jharkhand,6.9,16.4
8-Apr-20,India_Jharkhand,6.7,16.2
9-Apr-20,India_Jharkhand,6.6,17.6
10-Apr-20,India_Jharkhand,9.8,19.6
11-Apr-20,India_Jharkhand,8.2,23.6
12-Apr-20,India_Jharkhand,9.8,24.6
13-Apr-20,India_Jharkhand,11.2,21.4
14-Apr-20,India_Jharkhand,11.6,19.8
15-Apr-20,India_Jharkhand,10.8,16
16-Apr-20,India_Jharkhand,10.6,18.6
17-Apr-20,India_Jharkhand,9.8,14
18-Apr-20,India_Jharkhand,9,11.2
19-Apr-20,India_Jharkhand,7.6,13
20-Apr-20,India_Jharkhand,9.6,17.6
21-Apr-20,India_Jharkhand,7.4,20.2
22-Apr-20,India_Jharkhand,8,21
23-Apr-20,India_Jharkhand,9.4,23.6
24-Apr-20,India_Jharkhand,11,25.6
25-Apr-20,India_Jharkhand,12,23.6
26-Apr-20,India_Jharkhand,13,23.8
27-Apr-20,India_Jharkhand,13.7,21.8
28-Apr-20,India_Jharkhand,11.4,23.2
29-Apr-20,India_Jharkhand,12.6,25.8
30-Apr-20,India_Jharkhand,16,26.4
1-May-20,India_Jharkhand,13.8,26
2-May-20,India_Jharkhand,13.5,23.2
3-May-20,India_Jharkhand,11.8,18.8
4-May-20,India_Jharkhand,12,21.2
5-May-20,India_Jharkhand,13.2,22
6-May-20,India_Jharkhand,9.8,19
7-May-20,India_Jharkhand,8.4,22.8
8-May-20,India_Jharkhand,11,26.4
9-May-20,India_Jharkhand,15.2,25.6
10-May-20,India_Jharkhand,12.6,23.6
11-May-20,India_Jharkhand,12.6,23.4
12-May-20,India_Jharkhand,11,23.6
13-May-20,India_Jharkhand,14.4,24
14-May-20,India_Jharkhand,12,17.2
15-May-20,India_Jharkhand,12,22
16-May-20,India_Jharkhand,12,25.6
17-May-20,India_Jharkhand,11.4,25.6
18-May-20,India_Jharkhand,13.6,18.6
19-May-20,India_Jharkhand,10,34
20-May-20,India_Jharkhand,9.8,27
21-May-20,India_Jharkhand,12,27.2
22-May-20,India_Jharkhand,12.6,27.6
23-May-20,India_Jharkhand,14,25
24-May-20,India_Jharkhand,12.2,26
25-May-20,India_Jharkhand,14.4,30
26-May-20,India_Jharkhand,15.2,29.6
27-May-20,India_Jharkhand,15.5,29.4
28-May-20,India_Jharkhand,16.6,24
29-May-20,India_Jharkhand,15,23.6
30-May-20,India_Jharkhand,12.4,20.8
31-May-20,India_Jharkhand,14,15.4
1-Jun-20,India_Jharkhand,12.8,22.4
2-Jun-20,India_Jharkhand,13,23.4
3-Jun-20,India_Jharkhand,13.6,25
4-Jun-20,India_Jharkhand,13.6,25.8
5-Jun-20,India_Jharkhand,14.8,27.6
6-Jun-20,India_Jharkhand,15,27.4
7-Jun-20,India_Jharkhand,14.2,28
8-Jun-20,India_Jharkhand,17.3,28.4
9-Jun-20,India_Jharkhand,14,28.2
10-Jun-20,India_Jharkhand,15.6,27.6
11-Jun-20,India_Jharkhand,15.7,24.8
12-Jun-20,India_Jharkhand,13.2,27.8
13-Jun-20,India_Jharkhand,15,25.2
14-Jun-20,India_Jharkhand,15.4,29.4
15-Jun-20,India_Jharkhand,15.4,29
16-Jun-20,India_Jharkhand,16.6,41
17-Jun-20,India_Jharkhand,27,41
14-Mar-20,India_Jammu and Kashmir,15,22
15-Mar-20,India_Jammu and Kashmir,16,26
16-Mar-20,India_Jammu and Kashmir,18,27
17-Mar-20,India_Jammu and Kashmir,16,29
18-Mar-20,India_Jammu and Kashmir,16,28
19-Mar-20,India_Jammu and Kashmir,16,29
20-Mar-20,India_Jammu and Kashmir,15,31
21-Mar-20,India_Jammu and Kashmir,17,30
22-Mar-20,India_Jammu and Kashmir,16,29
23-Mar-20,India_Jammu and Kashmir,19,32
24-Mar-20,India_Jammu and Kashmir,17,30.3
25-Mar-20,India_Jammu and Kashmir,19,31
26-Mar-20,India_Jammu and Kashmir,19,33.1
27-Mar-20,India_Jammu and Kashmir,21,35.2
28-Mar-20,India_Jammu and Kashmir,22,34
29-Mar-20,India_Jammu and Kashmir,21,32
30-Mar-20,India_Jammu and Kashmir,22,33
31-Mar-20,India_Jammu and Kashmir,18,34
1-Apr-20,India_Jammu and Kashmir,20,34
2-Apr-20,India_Jammu and Kashmir,21,35
3-Apr-20,India_Jammu and Kashmir,23,32.8
4-Apr-20,India_Jammu and Kashmir,20,35.3
5-Apr-20,India_Jammu and Kashmir,20,34
6-Apr-20,India_Jammu and Kashmir,20,35
7-Apr-20,India_Jammu and Kashmir,21,35
8-Apr-20,India_Jammu and Kashmir,19,35
9-Apr-20,India_Jammu and Kashmir,18,35.6
10-Apr-20,India_Jammu and Kashmir,23,35
11-Apr-20,India_Jammu and Kashmir,23,36.4
12-Apr-20,India_Jammu and Kashmir,21,36.8
13-Apr-20,India_Jammu and Kashmir,21,36
14-Apr-20,India_Jammu and Kashmir,23,37.8
15-Apr-20,India_Jammu and Kashmir,24,37
16-Apr-20,India_Jammu and Kashmir,21,37
17-Apr-20,India_Jammu and Kashmir,24.3,38.9
18-Apr-20,India_Jammu and Kashmir,25,36
19-Apr-20,India_Jammu and Kashmir,23.7,36
20-Apr-20,India_Jammu and Kashmir,24,40.4
21-Apr-20,India_Jammu and Kashmir,21,32
22-Apr-20,India_Jammu and Kashmir,19,33
23-Apr-20,India_Jammu and Kashmir,21,32
24-Apr-20,India_Jammu and Kashmir,21,33
25-Apr-20,India_Jammu and Kashmir,21,32
26-Apr-20,India_Jammu and Kashmir,22,30
27-Apr-20,India_Jammu and Kashmir,19,30
28-Apr-20,India_Jammu and Kashmir,18,30
29-Apr-20,India_Jammu and Kashmir,18,28.9
30-Apr-20,India_Jammu and Kashmir,20,32
1-May-20,India_Jammu and Kashmir,22,33
2-May-20,India_Jammu and Kashmir,20,31
3-May-20,India_Jammu and Kashmir,20,33
4-May-20,India_Jammu and Kashmir,24,34.4
5-May-20,India_Jammu and Kashmir,23,33
6-May-20,India_Jammu and Kashmir,18,37.7
7-May-20,India_Jammu and Kashmir,22,34.9
8-May-20,India_Jammu and Kashmir,22,35.6
9-May-20,India_Jammu and Kashmir,22,35
10-May-20,India_Jammu and Kashmir,21,36
11-May-20,India_Jammu and Kashmir,19,32
12-May-20,India_Jammu and Kashmir,24,35
13-May-20,India_Jammu and Kashmir,23,34.1
14-May-20,India_Jammu and Kashmir,23,36
15-May-20,India_Jammu and Kashmir,24,39.5
16-May-20,India_Jammu and Kashmir,26,39.2
17-May-20,India_Jammu and Kashmir,27,41.3
18-May-20,India_Jammu and Kashmir,25,38
19-May-20,India_Jammu and Kashmir,27,35
20-May-20,India_Jammu and Kashmir,22,27.8
21-May-20,India_Jammu and Kashmir,22.6,36
22-May-20,India_Jammu and Kashmir,23.7,39.5
23-May-20,India_Jammu and Kashmir,26.5,38.4
24-May-20,India_Jammu and Kashmir,23,42
25-May-20,India_Jammu and Kashmir,28.4,40
26-May-20,India_Jammu and Kashmir,28.6,38
27-May-20,India_Jammu and Kashmir,22,40
28-May-20,India_Jammu and Kashmir,23,34.4
29-May-20,India_Jammu and Kashmir,22,34
30-May-20,India_Jammu and Kashmir,22,35
31-May-20,India_Jammu and Kashmir,22,35
1-Jun-20,India_Jammu and Kashmir,22,35.2
2-Jun-20,India_Jammu and Kashmir,20,33.8
3-Jun-20,India_Jammu and Kashmir,22,36.7
4-Jun-20,India_Jammu and Kashmir,25,33.5
5-Jun-20,India_Jammu and Kashmir,23,34
6-Jun-20,India_Jammu and Kashmir,23,34
7-Jun-20,India_Jammu and Kashmir,26,34
8-Jun-20,India_Jammu and Kashmir,25,35
9-Jun-20,India_Jammu and Kashmir,26,34
10-Jun-20,India_Jammu and Kashmir,27,36.1
11-Jun-20,India_Jammu and Kashmir,24,33
12-Jun-20,India_Jammu and Kashmir,24,29
13-Jun-20,India_Jammu and Kashmir,24,29
14-Jun-20,India_Jammu and Kashmir,25,30
15-Jun-20,India_Jammu and Kashmir,24,31
16-Jun-20,India_Jammu and Kashmir,24,33
17-Jun-20,India_Jammu and Kashmir,24,27.7
14-Mar-20,India_Karnataka,20.1,35
15-Mar-20,India_Karnataka,20.5,35.7
16-Mar-20,India_Karnataka,23,35.8
17-Mar-20,India_Karnataka,23,35.9
18-Mar-20,India_Karnataka,23.5,36.8
19-Mar-20,India_Karnataka,23.1,36.9
20-Mar-20,India_Karnataka,23.4,35.6
21-Mar-20,India_Karnataka,21.1,36.1
22-Mar-20,India_Karnataka,21.2,35.7
23-Mar-20,India_Karnataka,20.9,37.4
24-Mar-20,India_Karnataka,22.3,37.4
25-Mar-20,India_Karnataka,23.3,36.4
26-Mar-20,India_Karnataka,21.9,36.4
27-Mar-20,India_Karnataka,23.9,36.2
28-Mar-20,India_Karnataka,21,36.5
29-Mar-20,India_Karnataka,21,37
30-Mar-20,India_Karnataka,22.5,37.4
31-Mar-20,India_Karnataka,22.7,37.4
1-Apr-20,India_Karnataka,21.8,37.4
2-Apr-20,India_Karnataka,24.3,37.8
3-Apr-20,India_Karnataka,24.1,38.2
4-Apr-20,India_Karnataka,24.7,38.1
5-Apr-20,India_Karnataka,23.8,38.2
6-Apr-20,India_Karnataka,22.2,37.7
7-Apr-20,India_Karnataka,20.4,35
8-Apr-20,India_Karnataka,19.1,36.7
9-Apr-20,India_Karnataka,21,35.4
10-Apr-20,India_Karnataka,22,35.9
11-Apr-20,India_Karnataka,21.3,36.5
12-Apr-20,India_Karnataka,22.3,36.4
13-Apr-20,India_Karnataka,23.3,36.5
14-Apr-20,India_Karnataka,22.5,37
15-Apr-20,India_Karnataka,21.4,37.5
16-Apr-20,India_Karnataka,23.9,37
17-Apr-20,India_Karnataka,23.4,37.8
18-Apr-20,India_Karnataka,22.4,36.4
19-Apr-20,India_Karnataka,20.9,36.1
20-Apr-20,India_Karnataka,23.2,35.6
21-Apr-20,India_Karnataka,23.6,36.7
22-Apr-20,India_Karnataka,24.3,36.3
23-Apr-20,India_Karnataka,23.4,36.7
24-Apr-20,India_Karnataka,24.1,37.7
25-Apr-20,India_Karnataka,23.4,37.4
26-Apr-20,India_Karnataka,23.9,36.5
27-Apr-20,India_Karnataka,21.9,38.1
28-Apr-20,India_Karnataka,22.3,37
29-Apr-20,India_Karnataka,25.8,38.3
30-Apr-20,India_Karnataka,22.8,35
1-May-20,India_Karnataka,22.2,36
2-May-20,India_Karnataka,21.7,36.5
3-May-20,India_Karnataka,21,37
4-May-20,India_Karnataka,19.9,37.6
5-May-20,India_Karnataka,23.9,38
6-May-20,India_Karnataka,24.3,38
7-May-20,India_Karnataka,20.9,37.6
8-May-20,India_Karnataka,22.5,36.9
9-May-20,India_Karnataka,24.1,36.4
10-May-20,India_Karnataka,23.6,38
11-May-20,India_Karnataka,22.4,35.5
12-May-20,India_Karnataka,23,35.4
13-May-20,India_Karnataka,23.9,36.3
14-May-20,India_Karnataka,23.7,35.2
15-May-20,India_Karnataka,24,34.4
16-May-20,India_Karnataka,24,33.6
17-May-20,India_Karnataka,24.4,35
18-May-20,India_Karnataka,24.4,34.2
19-May-20,India_Karnataka,24,35.6
20-May-20,India_Karnataka,22,35.9
21-May-20,India_Karnataka,22.7,35.8
22-May-20,India_Karnataka,22.2,36.4
23-May-20,India_Karnataka,23.3,37
24-May-20,India_Karnataka,23.7,38.2
25-May-20,India_Karnataka,25,38.5
26-May-20,India_Karnataka,20.2,38.2
27-May-20,India_Karnataka,24.3,35.8
28-May-20,India_Karnataka,22.7,36
29-May-20,India_Karnataka,22.6,36.9
30-May-20,India_Karnataka,24.8,35.4
31-May-20,India_Karnataka,22.8,36
1-Jun-20,India_Karnataka,22.6,34.5
2-Jun-20,India_Karnataka,22.4,31.5
3-Jun-20,India_Karnataka,22.4,30.6
4-Jun-20,India_Karnataka,22,28.2
5-Jun-20,India_Karnataka,22,31.8
6-Jun-20,India_Karnataka,22.4,32.2
7-Jun-20,India_Karnataka,22.3,33
8-Jun-20,India_Karnataka,22.5,32.4
9-Jun-20,India_Karnataka,22,33.1
10-Jun-20,India_Karnataka,23,33.4
11-Jun-20,India_Karnataka,23.3,34
12-Jun-20,India_Karnataka,21.5,29.7
13-Jun-20,India_Karnataka,21.3,28.8
14-Jun-20,India_Karnataka,22.8,30.2
15-Jun-20,India_Karnataka,22.9,32
16-Jun-20,India_Karnataka,24,27
17-Jun-20,India_Karnataka,23,26.2
14-Mar-20,India_Kerala,26,35
15-Mar-20,India_Kerala,25,36
16-Mar-20,India_Kerala,26,36
17-Mar-20,India_Kerala,26,37
18-Mar-20,India_Kerala,26,37
19-Mar-20,India_Kerala,26,36
20-Mar-20,India_Kerala,25,35
21-Mar-20,India_Kerala,26,35
22-Mar-20,India_Kerala,25,35
23-Mar-20,India_Kerala,27,35
24-Mar-20,India_Kerala,25,35
25-Mar-20,India_Kerala,27,34
26-Mar-20,India_Kerala,25,35
27-Mar-20,India_Kerala,25.9,35
28-Mar-20,India_Kerala,26,35.8
29-Mar-20,India_Kerala,26.3,35
30-Mar-20,India_Kerala,25.9,36.3
31-Mar-20,India_Kerala,27,37.9
1-Apr-20,India_Kerala,26,37
2-Apr-20,India_Kerala,26.2,36
3-Apr-20,India_Kerala,27,36
4-Apr-20,India_Kerala,24.9,36
5-Apr-20,India_Kerala,24,34
6-Apr-20,India_Kerala,24,34
7-Apr-20,India_Kerala,25,31.1
8-Apr-20,India_Kerala,24.3,34
9-Apr-20,India_Kerala,25,34
10-Apr-20,India_Kerala,25,36
11-Apr-20,India_Kerala,26,36
12-Apr-20,India_Kerala,27,35
13-Apr-20,India_Kerala,26.4,35
14-Apr-20,India_Kerala,25.6,37
15-Apr-20,India_Kerala,24.9,34.9
16-Apr-20,India_Kerala,25,35
17-Apr-20,India_Kerala,25,35.8
18-Apr-20,India_Kerala,26.7,34
19-Apr-20,India_Kerala,25,36
20-Apr-20,India_Kerala,25,36.2
21-Apr-20,India_Kerala,24,35
22-Apr-20,India_Kerala,25,34
23-Apr-20,India_Kerala,25.4,35.1
24-Apr-20,India_Kerala,27,34
25-Apr-20,India_Kerala,27,35
26-Apr-20,India_Kerala,24,35
27-Apr-20,India_Kerala,25,35
28-Apr-20,India_Kerala,26,35
29-Apr-20,India_Kerala,25,34
30-Apr-20,India_Kerala,25.8,35
1-May-20,India_Kerala,25,35
2-May-20,India_Kerala,26,35
3-May-20,India_Kerala,26.5,35
4-May-20,India_Kerala,27,35
5-May-20,India_Kerala,27,35
6-May-20,India_Kerala,23,35
7-May-20,India_Kerala,25,35
8-May-20,India_Kerala,26,33
9-May-20,India_Kerala,25,35
10-May-20,India_Kerala,27,34
11-May-20,India_Kerala,23,34
12-May-20,India_Kerala,26,34
13-May-20,India_Kerala,26,33.5
14-May-20,India_Kerala,24,35
15-May-20,India_Kerala,26,34
16-May-20,India_Kerala,26,32
17-May-20,India_Kerala,24,34
18-May-20,India_Kerala,25,30
19-May-20,India_Kerala,25,30
20-May-20,India_Kerala,25.2,33
21-May-20,India_Kerala,25,32
22-May-20,India_Kerala,25.7,33
23-May-20,India_Kerala,26.1,34
24-May-20,India_Kerala,26.7,32.6
25-May-20,India_Kerala,27,34
26-May-20,India_Kerala,26.5,34
27-May-20,India_Kerala,26.9,33
28-May-20,India_Kerala,25,33
29-May-20,India_Kerala,25,33
30-May-20,India_Kerala,26.7,32
31-May-20,India_Kerala,25.2,33
1-Jun-20,India_Kerala,26,32
2-Jun-20,India_Kerala,23.8,28.4
3-Jun-20,India_Kerala,23.5,32
4-Jun-20,India_Kerala,24.9,31
5-Jun-20,India_Kerala,25,32
6-Jun-20,India_Kerala,24.6,29
7-Jun-20,India_Kerala,23.3,29
8-Jun-20,India_Kerala,25,33
9-Jun-20,India_Kerala,25.4,32
10-Jun-20,India_Kerala,25,32
11-Jun-20,India_Kerala,24.8,31
12-Jun-20,India_Kerala,23.8,29
13-Jun-20,India_Kerala,25,32
14-Jun-20,India_Kerala,24.7,31
15-Jun-20,India_Kerala,25,33
16-Jun-20,India_Kerala,24,32
17-Jun-20,India_Kerala,25.1,31
14-Mar-20,India_Ladakh,-10.7,-2
15-Mar-20,India_Ladakh,-12.8,-1.1
16-Mar-20,India_Ladakh,-13.3,1.4
17-Mar-20,India_Ladakh,-12.1,3.1
18-Mar-20,India_Ladakh,-12.4,1.5
19-Mar-20,India_Ladakh,-10.7,1.1
20-Mar-20,India_Ladakh,-11.1,2.1
21-Mar-20,India_Ladakh,-11.1,3.6
22-Mar-20,India_Ladakh,-7.7,3.5
23-Mar-20,India_Ladakh,-10.5,5.2
24-Mar-20,India_Ladakh,-8.9,6.1
25-Mar-20,India_Ladakh,-3.2,4
26-Mar-20,India_Ladakh,-8.7,5.1
27-Mar-20,India_Ladakh,-3.6,3.3
28-Mar-20,India_Ladakh,-5.1,2
29-Mar-20,India_Ladakh,-8.3,0.9
30-Mar-20,India_Ladakh,-10.2,4.4
31-Mar-20,India_Ladakh,-6.5,6
1-Apr-20,India_Ladakh,-3.5,3.5
2-Apr-20,India_Ladakh,-5.7,1.8
3-Apr-20,India_Ladakh,-11.8,3
4-Apr-20,India_Ladakh,-9.6,3.3
5-Apr-20,India_Ladakh,-10.6,5.1
6-Apr-20,India_Ladakh,-8.9,3.8
7-Apr-20,India_Ladakh,-9.6,5.1
8-Apr-20,India_Ladakh,-7,2.8
9-Apr-20,India_Ladakh,-11,6.1
10-Apr-20,India_Ladakh,-7.4,7.2
11-Apr-20,India_Ladakh,-8.1,9.3
12-Apr-20,India_Ladakh,-6.8,11.7
13-Apr-20,India_Ladakh,-4.2,12
14-Apr-20,India_Ladakh,-2.9,11.6
15-Apr-20,India_Ladakh,-0.6,10
16-Apr-20,India_Ladakh,-1.9,9.6
17-Apr-20,India_Ladakh,-3,7.3
18-Apr-20,India_Ladakh,-2.5,6.2
19-Apr-20,India_Ladakh,-4.1,5.7
20-Apr-20,India_Ladakh,-4.6,6.6
21-Apr-20,India_Ladakh,-4.2,6.8
22-Apr-20,India_Ladakh,-5,6.6
23-Apr-20,India_Ladakh,-6.5,6.3
24-Apr-20,India_Ladakh,-4.4,8.2
25-Apr-20,India_Ladakh,-1.4,10.7
26-Apr-20,India_Ladakh,-2.6,9.9
27-Apr-20,India_Ladakh,-0.8,9.5
28-Apr-20,India_Ladakh,1.6,10.7
29-Apr-20,India_Ladakh,0.3,10
30-Apr-20,India_Ladakh,-1.9,12.2
1-May-20,India_Ladakh,1.3,13.8
2-May-20,India_Ladakh,-0.6,12.5
3-May-20,India_Ladakh,-0.5,11.9
4-May-20,India_Ladakh,1.5,11.1
5-May-20,India_Ladakh,-2.6,9.8
6-May-20,India_Ladakh,-3.4,8.8
7-May-20,India_Ladakh,-0.9,4.9
8-May-20,India_Ladakh,-3.6,11.9
9-May-20,India_Ladakh,-2.4,12.9
10-May-20,India_Ladakh,-0.1,12.2
11-May-20,India_Ladakh,-0.3,11.8
12-May-20,India_Ladakh,-1.1,11.5
13-May-20,India_Ladakh,-0.5,13.7
